date,state,parlimen,dun,sex,age,ethnicity,population
1/1/2021,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,citizen,32.299
1/1/2021,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,noncitizen,0.9
1/1/2021,Sabah,P.169 Kota Belud,N.11 Kadamaian,female,overall,overall,16.3
1/1/2021,Sabah,P.169 Kota Belud,N.11 Kadamaian,male,overall,overall,16.9
1/1/2022,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,overall,33
1/1/2022,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,citizen,32.1
1/1/2022,Sabah,P.169 Kota Belud,N.11 Kadamaian,both,overall,noncitizen,0.8
1/1/2022,Sabah,P.169 Kota Belud,N.11 Kadamaian,female,overall,overall,16.2
1/1/2022,Sabah,P.169 Kota Belud,N.11 Kadamaian,male,overall,overall,16.7
1/1/2020,Sabah,P.170 Tuaran,N.12 Sulaman,both,overall,overall,30.088
1/1/2020,Sabah,P.170 Tuaran,N.12 Sulaman,both,overall,citizen,28.723
1/1/2020,Sabah,P.170 Tuaran,N.12 Sulaman,both,overall,noncitizen,1.365
1/1/2020,Sabah,P.170 Tuaran,N.12 Sulaman,female,overall,overall,14.873
1/1/2020,Sabah,P.170 Tuaran,N.12 Sulaman,male,overall,overall,15.215
1/1/2021,Sabah,P.170 Tuaran,N.12 Sulaman,both,overall,overall,30
1/1/2021,Sabah,P.170 Tuaran,N.12 Sulaman,both,overall,citizen,28.7
1/1/2021,Sabah,P.170 Tuaran,N.12 Sulaman,both,overall,noncitizen,1.3
1/1/2021,Sabah,P.170 Tuaran,N.12 Sulaman,female,overall,overall,14.8
1/1/2021,Sabah,P.170 Tuaran,N.12 Sulaman,male,overall,overall,15.2
1/1/2022,Sabah,P.170 Tuaran,N.12 Sulaman,both,overall,overall,29.8
1/1/2022,Sabah,P.170 Tuaran,N.12 Sulaman,both,overall,citizen,28.7
1/1/2022,Sabah,P.170 Tuaran,N.12 Sulaman,both,overall,noncitizen,1.2
1/1/2022,Sabah,P.170 Tuaran,N.12 Sulaman,female,overall,overall,14.7
1/1/2022,Sabah,P.170 Tuaran,N.12 Sulaman,male,overall,overall,15.1
1/1/2020,Sabah,P.170 Tuaran,N.13 Pantai Dalit,both,overall,overall,46.821
1/1/2020,Sabah,P.170 Tuaran,N.13 Pantai Dalit,both,overall,citizen,43.534
1/1/2020,Sabah,P.170 Tuaran,N.13 Pantai Dalit,both,overall,noncitizen,3.287
1/1/2020,Sabah,P.170 Tuaran,N.13 Pantai Dalit,female,overall,overall,23.178
1/1/2020,Sabah,P.170 Tuaran,N.13 Pantai Dalit,male,overall,overall,23.643
1/1/2021,Sabah,P.170 Tuaran,N.13 Pantai Dalit,both,overall,overall,46.7
1/1/2021,Sabah,P.170 Tuaran,N.13 Pantai Dalit,both,overall,citizen,43.6
1/1/2021,Sabah,P.170 Tuaran,N.13 Pantai Dalit,both,overall,noncitizen,3.1
1/1/2021,Sabah,P.170 Tuaran,N.13 Pantai Dalit,female,overall,overall,23.1
1/1/2021,Sabah,P.170 Tuaran,N.13 Pantai Dalit,male,overall,overall,23.6
1/1/2022,Sabah,P.170 Tuaran,N.13 Pantai Dalit,both,overall,overall,46.4
1/1/2022,Sabah,P.170 Tuaran,N.13 Pantai Dalit,both,overall,citizen,43.6
1/1/2022,Sabah,P.170 Tuaran,N.13 Pantai Dalit,both,overall,noncitizen,2.9
1/1/2022,Sabah,P.170 Tuaran,N.13 Pantai Dalit,female,overall,overall,23
1/1/2022,Sabah,P.170 Tuaran,N.13 Pantai Dalit,male,overall,overall,23.5
1/1/2020,Sabah,P.170 Tuaran,N.14 Tamparuli,both,overall,overall,40.502
1/1/2020,Sabah,P.170 Tuaran,N.14 Tamparuli,both,overall,citizen,37.741
1/1/2020,Sabah,P.170 Tuaran,N.14 Tamparuli,both,overall,noncitizen,2.761
1/1/2020,Sabah,P.170 Tuaran,N.14 Tamparuli,female,overall,overall,19.868
1/1/2020,Sabah,P.170 Tuaran,N.14 Tamparuli,male,overall,overall,20.634
1/1/2021,Sabah,P.170 Tuaran,N.14 Tamparuli,both,overall,overall,40.4
1/1/2021,Sabah,P.170 Tuaran,N.14 Tamparuli,both,overall,citizen,37.8
1/1/2021,Sabah,P.170 Tuaran,N.14 Tamparuli,both,overall,noncitizen,2.6
1/1/2021,Sabah,P.170 Tuaran,N.14 Tamparuli,female,overall,overall,19.8
1/1/2021,Sabah,P.170 Tuaran,N.14 Tamparuli,male,overall,overall,20.6
1/1/2022,Sabah,P.170 Tuaran,N.14 Tamparuli,both,overall,overall,40.2
1/1/2022,Sabah,P.170 Tuaran,N.14 Tamparuli,both,overall,citizen,37.8
1/1/2022,Sabah,P.170 Tuaran,N.14 Tamparuli,both,overall,noncitizen,2.4
1/1/2022,Sabah,P.170 Tuaran,N.14 Tamparuli,female,overall,overall,19.7
1/1/2022,Sabah,P.170 Tuaran,N.14 Tamparuli,male,overall,overall,20.5
1/1/2020,Sabah,P.170 Tuaran,N.15 Kiulu,both,overall,overall,17.565
1/1/2020,Sabah,P.170 Tuaran,N.15 Kiulu,both,overall,citizen,17.408
1/1/2020,Sabah,P.170 Tuaran,N.15 Kiulu,both,overall,noncitizen,0.157
1/1/2020,Sabah,P.170 Tuaran,N.15 Kiulu,female,overall,overall,8.517
1/1/2020,Sabah,P.170 Tuaran,N.15 Kiulu,male,overall,overall,9.048
1/1/2021,Sabah,P.170 Tuaran,N.15 Kiulu,both,overall,overall,17.5
1/1/2021,Sabah,P.170 Tuaran,N.15 Kiulu,both,overall,citizen,17.4
1/1/2021,Sabah,P.170 Tuaran,N.15 Kiulu,both,overall,noncitizen,0.1
1/1/2021,Sabah,P.170 Tuaran,N.15 Kiulu,female,overall,overall,8.5
1/1/2021,Sabah,P.170 Tuaran,N.15 Kiulu,male,overall,overall,9
1/1/2022,Sabah,P.170 Tuaran,N.15 Kiulu,both,overall,overall,17.4
1/1/2022,Sabah,P.170 Tuaran,N.15 Kiulu,both,overall,citizen,17.3
1/1/2022,Sabah,P.170 Tuaran,N.15 Kiulu,both,overall,noncitizen,0.1
1/1/2022,Sabah,P.170 Tuaran,N.15 Kiulu,female,overall,overall,8.4
1/1/2022,Sabah,P.170 Tuaran,N.15 Kiulu,male,overall,overall,9
1/1/2020,Sabah,P.171 Sepanggar,N.16 Karambunai,both,overall,overall,164.076
1/1/2020,Sabah,P.171 Sepanggar,N.16 Karambunai,both,overall,citizen,130.923
1/1/2020,Sabah,P.171 Sepanggar,N.16 Karambunai,both,overall,noncitizen,33.153
1/1/2020,Sabah,P.171 Sepanggar,N.16 Karambunai,female,overall,overall,81.11
1/1/2020,Sabah,P.171 Sepanggar,N.16 Karambunai,male,overall,overall,82.966
1/1/2021,Sabah,P.171 Sepanggar,N.16 Karambunai,both,overall,overall,163.8
1/1/2021,Sabah,P.171 Sepanggar,N.16 Karambunai,both,overall,citizen,132.2
1/1/2021,Sabah,P.171 Sepanggar,N.16 Karambunai,both,overall,noncitizen,31.6
1/1/2021,Sabah,P.171 Sepanggar,N.16 Karambunai,female,overall,overall,80.8
1/1/2021,Sabah,P.171 Sepanggar,N.16 Karambunai,male,overall,overall,83
1/1/2022,Sabah,P.171 Sepanggar,N.16 Karambunai,both,overall,overall,162.7
1/1/2022,Sabah,P.171 Sepanggar,N.16 Karambunai,both,overall,citizen,133.3
1/1/2022,Sabah,P.171 Sepanggar,N.16 Karambunai,both,overall,noncitizen,29.4
1/1/2022,Sabah,P.171 Sepanggar,N.16 Karambunai,female,overall,overall,80.4
1/1/2022,Sabah,P.171 Sepanggar,N.16 Karambunai,male,overall,overall,82.3
1/1/2020,Sabah,P.171 Sepanggar,N.17 Darau,both,overall,overall,64.825
1/1/2020,Sabah,P.171 Sepanggar,N.17 Darau,both,overall,citizen,54.817
1/1/2020,Sabah,P.171 Sepanggar,N.17 Darau,both,overall,noncitizen,10.008
1/1/2020,Sabah,P.171 Sepanggar,N.17 Darau,female,overall,overall,30.969
1/1/2020,Sabah,P.171 Sepanggar,N.17 Darau,male,overall,overall,33.856
1/1/2021,Sabah,P.171 Sepanggar,N.17 Darau,both,overall,overall,64.7
1/1/2021,Sabah,P.171 Sepanggar,N.17 Darau,both,overall,citizen,55.2
1/1/2021,Sabah,P.171 Sepanggar,N.17 Darau,both,overall,noncitizen,9.5
1/1/2021,Sabah,P.171 Sepanggar,N.17 Darau,female,overall,overall,30.9
1/1/2021,Sabah,P.171 Sepanggar,N.17 Darau,male,overall,overall,33.9
1/1/2022,Sabah,P.171 Sepanggar,N.17 Darau,both,overall,overall,64.3
1/1/2022,Sabah,P.171 Sepanggar,N.17 Darau,both,overall,citizen,55.5
1/1/2022,Sabah,P.171 Sepanggar,N.17 Darau,both,overall,noncitizen,8.8
1/1/2022,Sabah,P.171 Sepanggar,N.17 Darau,female,overall,overall,30.7
1/1/2022,Sabah,P.171 Sepanggar,N.17 Darau,male,overall,overall,33.6
1/1/2020,Sabah,P.171 Sepanggar,N.18 Inanam,both,overall,overall,107.352
1/1/2020,Sabah,P.171 Sepanggar,N.18 Inanam,both,overall,citizen,95.006
1/1/2020,Sabah,P.171 Sepanggar,N.18 Inanam,both,overall,noncitizen,12.346
1/1/2020,Sabah,P.171 Sepanggar,N.18 Inanam,female,overall,overall,52.674
1/1/2020,Sabah,P.171 Sepanggar,N.18 Inanam,male,overall,overall,54.678
1/1/2021,Sabah,P.171 Sepanggar,N.18 Inanam,both,overall,overall,107.2
1/1/2021,Sabah,P.171 Sepanggar,N.18 Inanam,both,overall,citizen,95.4
1/1/2021,Sabah,P.171 Sepanggar,N.18 Inanam,both,overall,noncitizen,11.7
1/1/2021,Sabah,P.171 Sepanggar,N.18 Inanam,female,overall,overall,52.5
1/1/2021,Sabah,P.171 Sepanggar,N.18 Inanam,male,overall,overall,54.7
1/1/2022,Sabah,P.171 Sepanggar,N.18 Inanam,both,overall,overall,106.5
1/1/2022,Sabah,P.171 Sepanggar,N.18 Inanam,both,overall,citizen,95.6
1/1/2022,Sabah,P.171 Sepanggar,N.18 Inanam,both,overall,noncitizen,10.9
1/1/2022,Sabah,P.171 Sepanggar,N.18 Inanam,female,overall,overall,52.2
1/1/2022,Sabah,P.171 Sepanggar,N.18 Inanam,male,overall,overall,54.3
1/1/2020,Sabah,P.172 Kota Kinabalu,N.19 Likas,both,overall,overall,38.8
1/1/2020,Sabah,P.172 Kota Kinabalu,N.19 Likas,both,overall,citizen,28.479
1/1/2020,Sabah,P.172 Kota Kinabalu,N.19 Likas,both,overall,noncitizen,10.321
1/1/2020,Sabah,P.172 Kota Kinabalu,N.19 Likas,female,overall,overall,18.679
1/1/2020,Sabah,P.172 Kota Kinabalu,N.19 Likas,male,overall,overall,20.121
1/1/2021,Sabah,P.172 Kota Kinabalu,N.19 Likas,both,overall,overall,38.7
1/1/2021,Sabah,P.172 Kota Kinabalu,N.19 Likas,both,overall,citizen,28.8
1/1/2021,Sabah,P.172 Kota Kinabalu,N.19 Likas,both,overall,noncitizen,9.9
1/1/2021,Sabah,P.172 Kota Kinabalu,N.19 Likas,female,overall,overall,18.6
1/1/2021,Sabah,P.172 Kota Kinabalu,N.19 Likas,male,overall,overall,20.1
1/1/2022,Sabah,P.172 Kota Kinabalu,N.19 Likas,both,overall,overall,38.5
1/1/2022,Sabah,P.172 Kota Kinabalu,N.19 Likas,both,overall,citizen,29.2
1/1/2022,Sabah,P.172 Kota Kinabalu,N.19 Likas,both,overall,noncitizen,9.3
1/1/2022,Sabah,P.172 Kota Kinabalu,N.19 Likas,female,overall,overall,18.5
1/1/2022,Sabah,P.172 Kota Kinabalu,N.19 Likas,male,overall,overall,20
1/1/2020,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,both,overall,overall,21.005
1/1/2020,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,both,overall,citizen,16.681
1/1/2020,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,both,overall,noncitizen,4.324
1/1/2020,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,female,overall,overall,9.53
1/1/2020,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,male,overall,overall,11.475
1/1/2021,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,both,overall,overall,21
1/1/2021,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,both,overall,citizen,16.8
1/1/2021,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,both,overall,noncitizen,4.1
1/1/2021,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,female,overall,overall,9.5
1/1/2021,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,male,overall,overall,11.5
1/1/2022,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,both,overall,overall,20.8
1/1/2022,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,both,overall,citizen,17
1/1/2022,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,both,overall,noncitizen,3.9
1/1/2022,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,female,overall,overall,9.4
1/1/2022,Sabah,P.172 Kota Kinabalu,N.20 Api-Api,male,overall,overall,11.4
1/1/2020,Sabah,P.172 Kota Kinabalu,N.21 Luyang,both,overall,overall,54.397
1/1/2020,Sabah,P.172 Kota Kinabalu,N.21 Luyang,both,overall,citizen,50.3
1/1/2020,Sabah,P.172 Kota Kinabalu,N.21 Luyang,both,overall,noncitizen,4.097
1/1/2020,Sabah,P.172 Kota Kinabalu,N.21 Luyang,female,overall,overall,26.812
1/1/2020,Sabah,P.172 Kota Kinabalu,N.21 Luyang,male,overall,overall,27.585
1/1/2021,Sabah,P.172 Kota Kinabalu,N.21 Luyang,both,overall,overall,54.3
1/1/2021,Sabah,P.172 Kota Kinabalu,N.21 Luyang,both,overall,citizen,50.4
1/1/2021,Sabah,P.172 Kota Kinabalu,N.21 Luyang,both,overall,noncitizen,3.9
1/1/2021,Sabah,P.172 Kota Kinabalu,N.21 Luyang,female,overall,overall,26.7
1/1/2021,Sabah,P.172 Kota Kinabalu,N.21 Luyang,male,overall,overall,27.6
1/1/2022,Sabah,P.172 Kota Kinabalu,N.21 Luyang,both,overall,overall,54
1/1/2022,Sabah,P.172 Kota Kinabalu,N.21 Luyang,both,overall,citizen,50.3
1/1/2022,Sabah,P.172 Kota Kinabalu,N.21 Luyang,both,overall,noncitizen,3.6
1/1/2022,Sabah,P.172 Kota Kinabalu,N.21 Luyang,female,overall,overall,26.6
1/1/2022,Sabah,P.172 Kota Kinabalu,N.21 Luyang,male,overall,overall,27.4
1/1/2020,Sabah,P.173 Putatan,N.22 Tanjong Aru,both,overall,overall,37.233
1/1/2020,Sabah,P.173 Putatan,N.22 Tanjong Aru,both,overall,citizen,26.244
1/1/2020,Sabah,P.173 Putatan,N.22 Tanjong Aru,both,overall,noncitizen,10.989
1/1/2020,Sabah,P.173 Putatan,N.22 Tanjong Aru,female,overall,overall,18.429
1/1/2020,Sabah,P.173 Putatan,N.22 Tanjong Aru,male,overall,overall,18.804
1/1/2021,Sabah,P.173 Putatan,N.22 Tanjong Aru,both,overall,overall,37.2
1/1/2021,Sabah,P.173 Putatan,N.22 Tanjong Aru,both,overall,citizen,26.6
1/1/2021,Sabah,P.173 Putatan,N.22 Tanjong Aru,both,overall,noncitizen,10.5
1/1/2021,Sabah,P.173 Putatan,N.22 Tanjong Aru,female,overall,overall,18.4
1/1/2021,Sabah,P.173 Putatan,N.22 Tanjong Aru,male,overall,overall,18.8
1/1/2022,Sabah,P.173 Putatan,N.22 Tanjong Aru,both,overall,overall,36.9
1/1/2022,Sabah,P.173 Putatan,N.22 Tanjong Aru,both,overall,citizen,27
1/1/2022,Sabah,P.173 Putatan,N.22 Tanjong Aru,both,overall,noncitizen,9.9
1/1/2022,Sabah,P.173 Putatan,N.22 Tanjong Aru,female,overall,overall,18.3
1/1/2022,Sabah,P.173 Putatan,N.22 Tanjong Aru,male,overall,overall,18.7
1/1/2020,Sabah,P.173 Putatan,N.23 Petagas,both,overall,overall,35.844
1/1/2020,Sabah,P.173 Putatan,N.23 Petagas,both,overall,citizen,33.117
1/1/2020,Sabah,P.173 Putatan,N.23 Petagas,both,overall,noncitizen,2.727
1/1/2020,Sabah,P.173 Putatan,N.23 Petagas,female,overall,overall,17.562
1/1/2020,Sabah,P.173 Putatan,N.23 Petagas,male,overall,overall,18.282
1/1/2021,Sabah,P.173 Putatan,N.23 Petagas,both,overall,overall,35.8
1/1/2021,Sabah,P.173 Putatan,N.23 Petagas,both,overall,citizen,33.2
1/1/2021,Sabah,P.173 Putatan,N.23 Petagas,both,overall,noncitizen,2.6
1/1/2021,Sabah,P.173 Putatan,N.23 Petagas,female,overall,overall,17.5
1/1/2021,Sabah,P.173 Putatan,N.23 Petagas,male,overall,overall,18.3
1/1/2022,Sabah,P.173 Putatan,N.23 Petagas,both,overall,overall,35.6
1/1/2022,Sabah,P.173 Putatan,N.23 Petagas,both,overall,citizen,33.2
1/1/2022,Sabah,P.173 Putatan,N.23 Petagas,both,overall,noncitizen,2.4
1/1/2022,Sabah,P.173 Putatan,N.23 Petagas,female,overall,overall,17.4
1/1/2022,Sabah,P.173 Putatan,N.23 Petagas,male,overall,overall,18.1
1/1/2020,Sabah,P.173 Putatan,N.24 Tanjung Keramat,both,overall,overall,42.126
1/1/2020,Sabah,P.173 Putatan,N.24 Tanjung Keramat,both,overall,citizen,38.76
1/1/2020,Sabah,P.173 Putatan,N.24 Tanjung Keramat,both,overall,noncitizen,3.366
1/1/2020,Sabah,P.173 Putatan,N.24 Tanjung Keramat,female,overall,overall,20.127
1/1/2020,Sabah,P.173 Putatan,N.24 Tanjung Keramat,male,overall,overall,21.999
1/1/2021,Sabah,P.173 Putatan,N.24 Tanjung Keramat,both,overall,overall,42.1
1/1/2021,Sabah,P.173 Putatan,N.24 Tanjung Keramat,both,overall,citizen,38.9
1/1/2021,Sabah,P.173 Putatan,N.24 Tanjung Keramat,both,overall,noncitizen,3.2
1/1/2021,Sabah,P.173 Putatan,N.24 Tanjung Keramat,female,overall,overall,20.1
1/1/2021,Sabah,P.173 Putatan,N.24 Tanjung Keramat,male,overall,overall,22
1/1/2022,Sabah,P.173 Putatan,N.24 Tanjung Keramat,both,overall,overall,41.8
1/1/2022,Sabah,P.173 Putatan,N.24 Tanjung Keramat,both,overall,citizen,38.8
1/1/2022,Sabah,P.173 Putatan,N.24 Tanjung Keramat,both,overall,noncitizen,2.9
1/1/2022,Sabah,P.173 Putatan,N.24 Tanjung Keramat,female,overall,overall,20
1/1/2022,Sabah,P.173 Putatan,N.24 Tanjung Keramat,male,overall,overall,21.8
1/1/2020,Sabah,P.174 Penampang,N.25 Kapayan,both,overall,overall,118.966
1/1/2020,Sabah,P.174 Penampang,N.25 Kapayan,both,overall,citizen,109.337
1/1/2020,Sabah,P.174 Penampang,N.25 Kapayan,both,overall,noncitizen,9.629
1/1/2020,Sabah,P.174 Penampang,N.25 Kapayan,female,overall,overall,57.93
1/1/2020,Sabah,P.174 Penampang,N.25 Kapayan,male,overall,overall,61.036
1/1/2021,Sabah,P.174 Penampang,N.25 Kapayan,both,overall,overall,118.8
1/1/2021,Sabah,P.174 Penampang,N.25 Kapayan,both,overall,citizen,109.6
1/1/2021,Sabah,P.174 Penampang,N.25 Kapayan,both,overall,noncitizen,9.1
1/1/2021,Sabah,P.174 Penampang,N.25 Kapayan,female,overall,overall,57.7
1/1/2021,Sabah,P.174 Penampang,N.25 Kapayan,male,overall,overall,61
1/1/2022,Sabah,P.174 Penampang,N.25 Kapayan,both,overall,overall,118
1/1/2022,Sabah,P.174 Penampang,N.25 Kapayan,both,overall,citizen,109.5
1/1/2022,Sabah,P.174 Penampang,N.25 Kapayan,both,overall,noncitizen,8.5
1/1/2022,Sabah,P.174 Penampang,N.25 Kapayan,female,overall,overall,57.4
1/1/2022,Sabah,P.174 Penampang,N.25 Kapayan,male,overall,overall,60.6
1/1/2020,Sabah,P.174 Penampang,N.26 Moyog,both,overall,overall,59.533
1/1/2020,Sabah,P.174 Penampang,N.26 Moyog,both,overall,citizen,49.254
1/1/2020,Sabah,P.174 Penampang,N.26 Moyog,both,overall,noncitizen,10.279
1/1/2020,Sabah,P.174 Penampang,N.26 Moyog,female,overall,overall,25.712
1/1/2020,Sabah,P.174 Penampang,N.26 Moyog,male,overall,overall,33.821
1/1/2021,Sabah,P.174 Penampang,N.26 Moyog,both,overall,overall,59.4
1/1/2021,Sabah,P.174 Penampang,N.26 Moyog,both,overall,citizen,49.7
1/1/2021,Sabah,P.174 Penampang,N.26 Moyog,both,overall,noncitizen,9.8
1/1/2021,Sabah,P.174 Penampang,N.26 Moyog,female,overall,overall,25.6
1/1/2021,Sabah,P.174 Penampang,N.26 Moyog,male,overall,overall,33.8
1/1/2022,Sabah,P.174 Penampang,N.26 Moyog,both,overall,overall,59
1/1/2022,Sabah,P.174 Penampang,N.26 Moyog,both,overall,citizen,49.9
1/1/2022,Sabah,P.174 Penampang,N.26 Moyog,both,overall,noncitizen,9.1
1/1/2022,Sabah,P.174 Penampang,N.26 Moyog,female,overall,overall,25.5
1/1/2022,Sabah,P.174 Penampang,N.26 Moyog,male,overall,overall,33.6
1/1/2020,Sabah,P.175 Papar,N.27 Limbahau,both,overall,overall,30.815
1/1/2020,Sabah,P.175 Papar,N.27 Limbahau,both,overall,citizen,28.497
1/1/2020,Sabah,P.175 Papar,N.27 Limbahau,both,overall,noncitizen,2.318
1/1/2020,Sabah,P.175 Papar,N.27 Limbahau,female,overall,overall,14.65
1/1/2020,Sabah,P.175 Papar,N.27 Limbahau,male,overall,overall,16.165
1/1/2021,Sabah,P.175 Papar,N.27 Limbahau,both,overall,overall,30.8
1/1/2021,Sabah,P.175 Papar,N.27 Limbahau,both,overall,citizen,28.6
1/1/2021,Sabah,P.175 Papar,N.27 Limbahau,both,overall,noncitizen,2.2
1/1/2021,Sabah,P.175 Papar,N.27 Limbahau,female,overall,overall,14.6
1/1/2021,Sabah,P.175 Papar,N.27 Limbahau,male,overall,overall,16.2
1/1/2022,Sabah,P.175 Papar,N.27 Limbahau,both,overall,overall,30.6
1/1/2022,Sabah,P.175 Papar,N.27 Limbahau,both,overall,citizen,28.5
1/1/2022,Sabah,P.175 Papar,N.27 Limbahau,both,overall,noncitizen,2
1/1/2022,Sabah,P.175 Papar,N.27 Limbahau,female,overall,overall,14.5
1/1/2022,Sabah,P.175 Papar,N.27 Limbahau,male,overall,overall,16
1/1/2020,Sabah,P.175 Papar,N.28 Kawang,both,overall,overall,51.59
1/1/2020,Sabah,P.175 Papar,N.28 Kawang,both,overall,citizen,46.644
1/1/2020,Sabah,P.175 Papar,N.28 Kawang,both,overall,noncitizen,4.946
1/1/2020,Sabah,P.175 Papar,N.28 Kawang,female,overall,overall,24.505
1/1/2020,Sabah,P.175 Papar,N.28 Kawang,male,overall,overall,27.085
1/1/2021,Sabah,P.175 Papar,N.28 Kawang,both,overall,overall,51.5
1/1/2021,Sabah,P.175 Papar,N.28 Kawang,both,overall,citizen,46.8
1/1/2021,Sabah,P.175 Papar,N.28 Kawang,both,overall,noncitizen,4.7
1/1/2021,Sabah,P.175 Papar,N.28 Kawang,female,overall,overall,24.4
1/1/2021,Sabah,P.175 Papar,N.28 Kawang,male,overall,overall,27.1
1/1/2022,Sabah,P.175 Papar,N.28 Kawang,both,overall,overall,51.2
1/1/2022,Sabah,P.175 Papar,N.28 Kawang,both,overall,citizen,46.8
1/1/2022,Sabah,P.175 Papar,N.28 Kawang,both,overall,noncitizen,4.3
1/1/2022,Sabah,P.175 Papar,N.28 Kawang,female,overall,overall,24.3
1/1/2022,Sabah,P.175 Papar,N.28 Kawang,male,overall,overall,26.9
1/1/2020,Sabah,P.175 Papar,N.29 Pantai Manis,both,overall,overall,24.36
1/1/2020,Sabah,P.175 Papar,N.29 Pantai Manis,both,overall,citizen,23.311
1/1/2020,Sabah,P.175 Papar,N.29 Pantai Manis,both,overall,noncitizen,1.049
1/1/2020,Sabah,P.175 Papar,N.29 Pantai Manis,female,overall,overall,11.426
1/1/2020,Sabah,P.175 Papar,N.29 Pantai Manis,male,overall,overall,12.934
1/1/2021,Sabah,P.175 Papar,N.29 Pantai Manis,both,overall,overall,24.3
1/1/2021,Sabah,P.175 Papar,N.29 Pantai Manis,both,overall,citizen,23.3
1/1/2021,Sabah,P.175 Papar,N.29 Pantai Manis,both,overall,noncitizen,1
1/1/2021,Sabah,P.175 Papar,N.29 Pantai Manis,female,overall,overall,11.4
1/1/2021,Sabah,P.175 Papar,N.29 Pantai Manis,male,overall,overall,12.9
1/1/2022,Sabah,P.175 Papar,N.29 Pantai Manis,both,overall,overall,24.2
1/1/2022,Sabah,P.175 Papar,N.29 Pantai Manis,both,overall,citizen,23.2
1/1/2022,Sabah,P.175 Papar,N.29 Pantai Manis,both,overall,noncitizen,0.9
1/1/2022,Sabah,P.175 Papar,N.29 Pantai Manis,female,overall,overall,11.3
1/1/2022,Sabah,P.175 Papar,N.29 Pantai Manis,male,overall,overall,12.8
1/1/2020,Sabah,P.176 Kimanis,N.30 Bongawan,both,overall,overall,31.844
1/1/2020,Sabah,P.176 Kimanis,N.30 Bongawan,both,overall,citizen,28.731
1/1/2020,Sabah,P.176 Kimanis,N.30 Bongawan,both,overall,noncitizen,3.113
1/1/2020,Sabah,P.176 Kimanis,N.30 Bongawan,female,overall,overall,15.37
1/1/2020,Sabah,P.176 Kimanis,N.30 Bongawan,male,overall,overall,16.474
1/1/2021,Sabah,P.176 Kimanis,N.30 Bongawan,both,overall,overall,31.8
1/1/2021,Sabah,P.176 Kimanis,N.30 Bongawan,both,overall,citizen,28.8
1/1/2021,Sabah,P.176 Kimanis,N.30 Bongawan,both,overall,noncitizen,2.9
1/1/2021,Sabah,P.176 Kimanis,N.30 Bongawan,female,overall,overall,15.3
1/1/2021,Sabah,P.176 Kimanis,N.30 Bongawan,male,overall,overall,16.5
1/1/2022,Sabah,P.176 Kimanis,N.30 Bongawan,both,overall,overall,31.6
1/1/2022,Sabah,P.176 Kimanis,N.30 Bongawan,both,overall,citizen,28.9
1/1/2022,Sabah,P.176 Kimanis,N.30 Bongawan,both,overall,noncitizen,2.7
1/1/2022,Sabah,P.176 Kimanis,N.30 Bongawan,female,overall,overall,15.2
1/1/2022,Sabah,P.176 Kimanis,N.30 Bongawan,male,overall,overall,16.3
1/1/2020,Sabah,P.176 Kimanis,N.31 Membakut,both,overall,overall,18.564
1/1/2020,Sabah,P.176 Kimanis,N.31 Membakut,both,overall,citizen,17.119
1/1/2020,Sabah,P.176 Kimanis,N.31 Membakut,both,overall,noncitizen,1.445
1/1/2020,Sabah,P.176 Kimanis,N.31 Membakut,female,overall,overall,9.052
1/1/2020,Sabah,P.176 Kimanis,N.31 Membakut,male,overall,overall,9.512
1/1/2021,Sabah,P.176 Kimanis,N.31 Membakut,both,overall,overall,18.5
1/1/2021,Sabah,P.176 Kimanis,N.31 Membakut,both,overall,citizen,17.2
1/1/2021,Sabah,P.176 Kimanis,N.31 Membakut,both,overall,noncitizen,1.4
1/1/2021,Sabah,P.176 Kimanis,N.31 Membakut,female,overall,overall,9
1/1/2021,Sabah,P.176 Kimanis,N.31 Membakut,male,overall,overall,9.5
1/1/2022,Sabah,P.176 Kimanis,N.31 Membakut,both,overall,overall,18.4
1/1/2022,Sabah,P.176 Kimanis,N.31 Membakut,both,overall,citizen,17.2
1/1/2022,Sabah,P.176 Kimanis,N.31 Membakut,both,overall,noncitizen,1.3
1/1/2022,Sabah,P.176 Kimanis,N.31 Membakut,female,overall,overall,9
1/1/2022,Sabah,P.176 Kimanis,N.31 Membakut,male,overall,overall,9.4
1/1/2020,Sabah,P.177 Beaufort,N.32 Klias,both,overall,overall,28.397
